"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"hnp8","Kai Thot Krop Kaoli Dr. Fah","Korean","4.9","(22)","Chon Buri"
"yw7q","Krua Kang Ban","Thai","4.9","(47)","Chon Buri"
"qgq0","Joke Ded (Soi 5/4 Mu Baan Piyawat)","Thai","4.9","(17)","Chon Buri"
"m1hz","Kan Aeng Ahantamsung","Thai","4.7","(53)","Chon Buri"
"k3yf","Joke To Namor Burapa","Thai","4","(48)","Chon Buri"
"yatj","Khaomankai Yaek Fai Daeng","Thai","2","(1)","Chon Buri"
"y4u9","Che Ke Ahan Tam Sang","Thai","4.1","(23)","Chon Buri"
"vypi","Joke Ta Pae (Soi1 Bangsan)","Thai","4.6","(4)","Chon Buri"
"ev6h","Shell Cafe (Huaikapi-Chatuchak)","Beverages","5","(8)","Chon Buri"
"qof4","Moo Yang Na Mor","Thai","4.9","(100+)","Chon Buri"
"q3nt","Day One Ban Bueng Pork Noodle","Asian","4.5","(100+)","Chon Buri"
"r7eh","Mr.Zaab (Bangsaen)","Thai","4.7","(1000+)","Chon Buri"
"aowv","Taeyang Korean Food","Korean","4.7","(22)","Chon Buri"
"dut2","Pork Blood Soup Trat (Bang Saen)","Thai","4.9","(46)","Chon Buri"
"m7m4","White Wai Cafe","Beverages","5","(13)","Chon Buri"
"i5mv","Moom Zaap","Thai","4.6","(500+)","Chon Buri"
"u0x6","Guay Jeng Chao Guay Nuea Nueb (Thai Watsadu Bangsaen)","Beverages","4.6","(14)","Chon Buri"
"i4xj","Dairy Queen (Laemthong Bangsaen)","International","4.9","(100+)","Chon Buri"
"ziq9","Milk Corner","Beverages","5","(13)","Chon Buri"
"tf1d","Ochaya (Laemthong Bangsan)","Beverages","5","(24)","Chon Buri"
"j14p","Kuaytiew Moo Boran (Gong Tao Tao Tan)","Thai","4.8","(100+)","Chon Buri"
"kei6","Demo Delivery","Thai","5","(1)","Chon Buri"
"r2xy","Laan P Big","Thai","4.7","(100+)","Chon Buri"
"hzay","Kaphrao Phlio","Thai","2.9","(6)","Chon Buri"
"jtnn","Moo Yang Jom Thap (Mitsampan)","Thai","5","(6)","Chon Buri"
"wf8s","Je Lek Sathani Isan (Chatuchak Chonburi)","Thai","4.4","(8)","Chon Buri"
"zphv","Khao Soi Mae Malai","Thai","4.6","(87)","Chon Buri"
"m9dj","Lucky Milk and Tea (Central Chonburi)","Beverages","4.7","(95)","Chon Buri"
"q0yo","Whale Tea Centralchonburi","Beverages","4.4","(50)","Chon Buri"
"n6ve","MK Restaurant (Big C Chon Buri)","Thai","4.9","(54)","Chon Buri"
"xxdb","Kluai Thot Op Namphueng Khun Oyy (Yak Khiri)","Thai","4.9","(28)","Chon Buri"
"are5","Laem Charoen Seafood (Central Chonburi)","Thai","5","(39)","Chon Buri"
"xknq","Pa Tum Yum Zab (Phraya Sat Cha)","Thai","4.6","(4)","Chon Buri"
"vjl1","Aom Khao Man Kai Ton","Thai","5","(35)","Chon Buri"
"k4xo","Kuaitiao Ruea Rang Sit Sakha Ang Sila","Thai","3.9","(22)","Chon Buri"
"iva6","Guay Tiew Moo Baan Bueng Ang Sila","Thai","4.7","(73)","Chon Buri"
"blc1","E-San Food Fueangfa By Dao Kobori","Thai","4.9","(100+)","Chon Buri"
"b5i1","Udom Sap Kuaitiao Kai Mara","Thai","4.7","(45)","Chon Buri"
"ytdx","Ootoya (Central Chonburi)","Japanese","5","(9)","Chon Buri"
"p4sz","Sukishi (Central Chonburi)","Korean","4.8","(100+)","Chon Buri"
"j3uu","CoCo ICHIBANYA (Central Plaza Chonburi)","Japanese","4.1","(99)","Chon Buri"
"l2ch","Oishi Ramen (Central Chonburi)","Japanese","4.9","(36)","Chon Buri"
"ya94","Oishi Kitchen (Central Chonburi)","Japanese","4.9","(54)","Chon Buri"
"o1wc","Kakashi (Central Chonburi)","Japanese","4.9","(8)","Chon Buri"
"rd0h","Ocha by Marccoff","Beverages","4.9","(10)","Chon Buri"
"rroc","Khrua Mae Or","Thai","4.2","(14)","Chon Buri"
"d8z2","Black Ice Cafe and Bistro","Western","4.1","(3)","Chon Buri"
"l6ye","Tum-Tok","Thai","3.9","(24)","Chon Buri"
"jc33","Kuaitiao Ped Than Khun","Thai","4.7","(3)","Chon Buri"
"ptia","Kuay Tiao Ruea Kra Don","Thai","4","(43)","Chon Buri"
"km3t","Jantaros Phat Thai (Rim Klong)","Thai","4.5","(7)","Chon Buri"
"a0a0","Jae Pa Crab Fried Rice","Thai","4.4","(67)","Chon Buri"
"p5fa","Nana Fruit Smoothie","Beverages","4.6","(100+)","Chon Buri"
"j5jd","Oishi Buffet (Central Chonburi)","Japanese","4.9","(100+)","Chon Buri"
"tin9","Naamngern Cafe","Beverages","5","(2)","Chon Buri"
"fjb5","Kuaitiao Mu Tun Tao Than by Phrik Khinu","Thai","4.9","(100)","Chon Buri"
"m3ac","Raka Morning","Thai","4.8","(36)","Chon Buri"
"i7yw","Jae Suk Nomsod Kanompung Sungkhaya","Beverages","4.7","(96)","Chon Buri"
"cmsy","NANA Kane","Beverages","3","(10)","Chon Buri"
"rnds","Nong Tip Kafe Boran","Beverages","4.9","(5)","Chon Buri"
"yzk0","Whale Tea Angsila","Thai","5","(20)","Chon Buri"
"pura","Som Tam Ja Chan","Thai","4.7","(29)","Chon Buri"
"l6jp","Manee Tam Sab","Thai","3.8","(8)","Chon Buri"
"cf1y","Lab Tawan Laeng","Thai","3","(27)","Chon Buri"
"salt","Hua Seng Hong Dimsum (Chonburi Bypass 2)","Chinese","4.9","(4)","Chon Buri"
"r4cx","Sukiya (Central Plaza Chonburi)","Asian","4.7","(100+)","Chon Buri"
"lmja","Je Aoy Tam Sang","Thai","3","(1)","Chon Buri"
"m6br","Meaw Kin Cha","Beverages","5","(18)","Chon Buri"
"dldp","Phet Loet Yen Ta Fo Muek Yat Sai","Thai","4.9","(16)","Chon Buri"
"fidz","Sabyepoong Bansuan","Thai","4.4","(14)","Chon Buri"
"n2sd","Kao Moo Daeng Nai Dok Mai (Bansuan)","Thai","4.5","(59)","Chon Buri"
"zua3","Phat Kaphrao A Yo Thaya (Chonburi)","Thai","5","(23)","Chon Buri"
"wtrc","Kengkai Khawmankai","Thai","4.6","(56)","Chon Buri"
"r8do","Kitty Crepe","Thai","4.5","(58)","Chon Buri"
"r9mh","Aeung Ar Roasted Duck","Thai","4.9","(42)","Chon Buri"
"nklj","Som Tam Ka Yum Zap","Thai","5","(15)","Chon Buri"
"arvh","Cha Nut Cha Kafae","Beverages","5","(3)","Chon Buri"
"jkjq","OYA Mala Grill","Chinese","4.8","(85)","Chon Buri"
"augy","TumThad99 Saifon","Thai","4.4","(90)","Chon Buri"
"afo7","Lan Mae Ma Ruay","Thai","4.7","(11)","Chon Buri"
"qida","Mikucha (Tesco Lotus Chonburi)","Beverages","4.7","(25)","Chon Buri"
"mpc2","Cha Khun Pon","Beverages","5","(15)","Chon Buri"
"eiek","Ja Yai Mueang Mai","Thai","4.7","(29)","Chon Buri"
"m8i8","Daydream Cafe","Beverages","4.9","(3)","Chon Buri"
"lar7","Lara Italian","Italian","3.4","(15)","Chon Buri"
"tvz7","Yer Jan Det","Thai","4.7","(6)","Chon Buri"
"lfed","Guu Roti and Tea (Chonburi)","Thai","4.7","(100+)","Chon Buri"
"i6f4","Joke Mae Prakop 8 Rill (Chonburi)","Thai","4.9","(36)","Chon Buri"
"uszy","Dek Cha (Ban Suan)","Beverages","4.9","(16)","Chon Buri"
"k4au","2 Duang Esan Food","Thai","4.5","(100+)","Chon Buri"
"o1ge","Khunnoo Bakery","Thai","3.1","(31)","Chon Buri"
"we54","Inthanin Coffee (Ang Sila)","Beverages","4","(5)","Chon Buri"
"r3vc","Cha Chuk Too (Phaya Satja)","Beverages","4.9","(17)","Chon Buri"
"hy8t","Little Chick Bingsu and Dessert","Desserts","4.3","(25)","Chon Buri"
"ddc6","Zugar Hut","International","3.3","(32)","Chon Buri"
"qt5g","Ja Tee Arhan Tamsung","Thai","4.4","(56)","Chon Buri"
"xfju","Ka Bab Kai Cheese Phon Fai Rang Sit","Middle Eastern","4.4","(4)","Chon Buri"
"nlvi","Order Me Please Healthy Food","Thai","4.8","(15)","Chon Buri"
"vjvv","Jae Tuk 3 J","Thai","5","(8)","Chon Buri"
"xqng","Baan Suan Ka Phrao","Thai","2.7","(13)","Chon Buri"
"n4ng","Whale Tea","Beverages","5","(37)","Chon Buri"
"m9qb","Yum Kod Your Chonburi","Thai","4.6","(100+)","Chon Buri"
"hxh9","Yen Ta Fo Pung Plin","Thai","4.7","(100+)","Chon Buri"
"u0n8","New Tong Heng Aod and Taeng (Na San Market)","Thai","4.5","(41)","Chon Buri"
"jiux","Kang Kaai Cafe","Beverages","4.6","(18)","Chon Buri"
"i4da","Er Salad","Thai","4","(21)","Chon Buri"
"ogb6","Chaihat","Thai","4","(1)","Chon Buri"
"s1bs","Je Pa Ahan Tam Sung","Thai","4.6","(1000+)","Chon Buri"
"r2ap","Ahan Tam Sang Pa Da","Thai","4.5","(100+)","Chon Buri"
"mnf3","Lad Na Yod Pak Pochana","Thai","5","(17)","Chon Buri"
"zgxq","Nuch SomTum","Thai","4.8","(100+)","Chon Buri"
"rq3h","Coconut Jung","Beverages","5","(6)","Chon Buri"
"v93d","Joke Cafe Kailwk Kurtcoffee","Thai","4.5","(9)","Chon Buri"
"ceq5","Sab Seed Yammamung Puma Chanburi (Sara Raum Jai Night Market)","Thai","2.4","(5)","Chon Buri"
"ucfw","Pathitta Food","Thai","4.7","(10)","Chon Buri"
"ysvr","aholic chacheese","Thai","5","(8)","Chon Buri"
"lg3u","Patthai Hoytod Kaidam","Fast Food","3.8","(2)","Chon Buri"
"if37","New Ahan Tam Sang Kafae Boran","Thai","4","(27)","Chon Buri"
"f69e","Daimyo Gyoza","Thai","4.1","(32)","Chon Buri"
"r8r8","Por Jai Kao Man Kai Ton (Wachira Prakarn)","Thai","5","(24)","Chon Buri"
"ptjs","La Mai Mhee Krob Bohran","Thai","4.4","(26)","Chon Buri"
"gp55","Pun Thai Coffee (Liangmueangchon 3)","Beverages","5","(47)","Chon Buri"
"ooqe","Krua PV","Thai","4.5","(70)","Chon Buri"
"tsrj","Som Tum Lung Chong","Thai","5","(8)","Chon Buri"
"qtob","Angle Cafe by Nangfa","Thai","2.9","(26)","Chon Buri"
"nt4b","Lab Ubon (Bang Sare)","Thai","3.1","(29)","Chon Buri"
"x784","Khun Kaew Ar Han Tam Sang","Thai","5","(6)","Chon Buri"
"apgz","Mickey'S Aussies Bar and Restaurant","0 min","4.7","(2)","Chon Buri"
"hnle","Songduang Si Racha","Thai","4.7","(55)","Chon Buri"
"k7au","Kin Duem Nam Kaeng Sai","Thai","4.9","(50)","Chon Buri"
"ug9i","Juthamas Sot Sut Pad Thai Kung Sod (Sattahip)","Thai","5","(5)","Chon Buri"
"pv51","Guay Tiew Boran Ran Song","Thai","5","(3)","Chon Buri"
"fzbt","Cha Mingo (Sattahip)","Beverages","5","(18)","Chon Buri"
"gnjk","Tam Tam Yam Yam Zap Wer","Thai","3.4","(4)","Chon Buri"
"vind","Guay Tiew Ruea Yok Sod (Si Racha Kao Kilo)","Thai","3.8","(2)","Chon Buri"
"el7a","Ebisu Ramen (Sattahip)","Japanese","5","(5)","Chon Buri"
"wh23","Mister Donut (Lotus Sattahip)","American","5","(5)","Chon Buri"
"ntb6","Arigato (Big C Sattahip)","Beverages","3.7","(7)","Chon Buri"
"zwka","Yumpumajedyod (Si Racha)","Thai","4.1","(8)","Chon Buri"
"wr23","KFC (Big C Sattahip)","American","4.9","(100+)","Chon Buri"
"lw5i","Pizza Pa Chin","International","3.5","(11)","Chon Buri"
"nbfy","Mo Chi Cha Nom Khai Mook","Beverages","4.1","(26)","Chon Buri"
"t1j9","Khum Dech Khanomjeen and Khanom Cake","Thai","5","(1)","Chon Buri"
"cvy8","Sriracha Ped Yang (Nong Yai Bu)","Asian","5","(13)","Chon Buri"
"vzc3","T Bone Si Racha","Thai","5","(1)","Chon Buri"
"amjg","Luet Mo Nai Daeng","Thai","5","(8)","Chon Buri"
"hhth","Bao Bao","Thai","5","(8)","Chon Buri"
"luix","Maneemenom (Sriracha)","Thai","4.9","(25)","Chon Buri"
"ir8r","Yin D House","Thai","5","(1)","Chon Buri"
"zt6h","Bonchon Chicken (Central Plaza Sriracha)","Korean","4.5","(18)","Chon Buri"
"mzax","Yesped 1","Thai","4.3","(35)","Chon Buri"
"euhn","Larb Ubon (Si Racha)","Thai","4","(9)","Chon Buri"
"esr6","Moo Satay Jae Pa Moo Tabe Aey Moo Satay Sood Boran","Thai","4.1","(8)","Chon Buri"
"tvsg","Katsuya (Central Si Racha)","Japanese","3.4","(8)","Chon Buri"
"vfdv","Nobicha (Pacific Park Sriracha)","Beverages","5","(16)","Chon Buri"
"dxlp","The Pizza Company (Assumption Sriracha)","Italian","4.8","(19)","Chon Buri"
"efe9","Oishi Biztoro (Central Sriracha)","Japanese","4.7","(2)","Chon Buri"
"cw31","Pad Thai Pa Bai Bang Pho (Sri Racha)","Thai","4.3","(42)","Chon Buri"
